unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
380,object,person,0.0228114259925,person,3666588.0,448973.0,91788.0,0.0228114259925
214,object,water,0.0226823244516,water,532714.0,423405.0,21206.0,0.0226823244516
184,object,signboard,0.0225599485477,signboard,302571.0,419251.0,15925.0,0.0225599485477
298,object,fence,0.0225583100754,fence,594127.0,447501.0,22979.0,0.0225583100754
89,object,truck,0.0225465729758,truck,99304.0,385425.0,10688.0,0.0225465729758
213,object,dog,0.0224084773194,dog,157609.0,407788.0,12392.0,0.0224084773194
294,object,dog,0.0223455696057,dog,157609.0,464201.0,13591.0,0.0223455696057
48,object,table,0.022262340775,table,1911211.0,455128.0,51533.0,0.022262340775
240,object,dog,0.0222612990761,dog,157609.0,441752.0,13052.0,0.0222612990761
344,object,person,0.0222096860927,person,3666588.0,441271.0,89252.0,0.0222096860927
148,object,stage,0.0222041288968,stage,100280.0,464682.0,12272.0,0.0222041288968
319,object,person,0.0220551338302,person,3666588.0,417159.0,88124.0,0.0220551338302
389,object,person,0.0219425892355,person,3666588.0,443521.0,88250.0,0.0219425892355
116,object,person,0.0219061752087,person,3666588.0,448667.0,88217.0,0.0219061752087
152,object,cradle,0.0217482326038,cradle,80089.0,427491.0,10804.0,0.0217482326038
28,object,car,0.0217281503329,car,1404867.0,421798.0,38846.0,0.0217281503329
373,object,dog,0.0216101871422,dog,157609.0,406470.0,11932.0,0.0216101871422
418,object,bed,0.0215478434584,bed,2701545.0,408538.0,65602.0,0.0215478434584
338,object,carousel,0.021516798844,carousel,33348.0,441690.0,10006.0,0.021516798844
289,object,stove,0.0209541285877,stove,109262.0,399263.0,10437.0,0.0209541285877
68,object,dog,0.0208299064892,dog,157609.0,419557.0,11777.0,0.0208299064892
459,object,apparel,0.0206865406806,apparel,108921.0,465157.0,11635.0,0.0206865406806
353,object,bed,0.0206723351085,bed,2701545.0,428657.0,63398.0,0.0206723351085
236,object,bed,0.0206427126715,bed,2701545.0,460400.0,63951.0,0.0206427126715
97,object,windowpane,0.0206395954774,windowpane,2264527.0,423655.0,54361.0,0.0206395954774
106,object,signboard,0.0205416393005,signboard,302571.0,401318.0,14168.0,0.0205416393005
95,object,screen door,0.0205328102471,screen door,170097.0,438610.0,12247.0,0.0205328102471
414,object,chair,0.0204961423194,chair,1528113.0,430513.0,39338.0,0.0204961423194
74,object,sink,0.0204661165938,sink,212829.0,434370.0,12980.0,0.0204661165938
265,object,dog,0.0204131808436,dog,157609.0,452494.0,12205.0,0.0204131808436
94,object,train,0.0204060443768,train,482027.0,461469.0,18868.0,0.0204060443768
313,object,sidewalk,0.0203114340526,sidewalk,1813394.0,415058.0,44362.0,0.0203114340526
11,object,cat,0.0202888352768,cat,115307.0,432784.0,10899.0,0.0202888352768
304,object,windowpane,0.020151674067,windowpane,2264527.0,435537.0,53336.0,0.020151674067
15,object,cow,0.0201463572996,cow,47081.0,446273.0,9743.0,0.0201463572996
45,object,person,0.0200746635911,person,3666588.0,423078.0,80483.0,0.0200746635911
296,object,washer,0.0199864147191,washer,81108.0,439949.0,10210.0,0.0199864147191
280,object,dog,0.0199802209506,dog,157609.0,445745.0,11819.0,0.0199802209506
